  1.73869347   1.55275000 180.00000000  4885.772445285847            69
  1.74673367   1.55275000 180.00000000  5242.845921748114            70
  1.75477387   1.55275000 180.00000000  5606.9186007309545           71
  1.76281407   1.55275000 180.00000000  5977.522555032296            72
  1.77085427   1.55275000 180.00000000  6354.207363251642            73
  1.77889447   1.55275000 180.00000000  6736.53949426988             74
  1.78693467   1.55275000 180.00000000  7124.101708228825            75
  1.79497487   1.55275000 180.00000000  7516.49247356879             76
  1.80301508   1.55275000 180.00000000  7913.32539980805             77
  1.81105528   1.55275000 180.00000000  8314.228685869251            78
  1.81909548   1.55275000 180.00000000  8718.84458386984             79
  1.82713568   1.55275000 180.00000000  9126.828878397153            80
  1.83517588   1.55275000 180.00000000  9537.850381383001            81
  1.84321608   1.55275000 180.00000000  9951.590442775827            82
  1.85125628   1.55275000 180.00000000  10367.74247728112            83
  1.85929648   1.55275000 180.00000000  10786.011507501784           84
  1.86733668   1.55275000 180.00000000  11206.113723858769           85
  1.87537688   1.55275000 180.00000000  11627.776061708313           86
  1.88341709   1.55275000 180.00000000  12050.735796096045           87
  1.89145729   1.55275000 180.00000000  12474.740154598998           88
  1.89949749   1.55275000 180.00000000  12899.545948703468           89
  1.90753769   1.55275000 180.00000000  13324.919224152303           90
  1.91557789   1.55275000 180.00000000  13750.634930666534           91
  1.92361809   1.55275000 180.00000000  14176.47661140598            92
  1.93165829   1.55275000 180.00000000  14602.236112480068           93
  1.93969849   1.55275000 180.00000000  15027.71331275602            94
  1.94773869   1.55275000 180.00000000  15452.715874134854           95
  1.95577889   1.55275000 180.00000000  15877.059012379377           96
  1.96381910   1.55275000 180.00000000  16300.565288481104           97
  1.97185930   1.55275000 180.00000000  16723.064420446983           98
  1.97989950   1.55275000 180.00000000  17144.393115273033           99
  1.98793970   1.55275000 180.00000000  17564.394920748844          100
  1.99597990   1.55275000 180.00000000  17982.92009660949           101
  2.00402010   1.55275000 180.00000000  18399.82550441748           102
  2.01206030   1.55275000 180.00000000  18814.974515418504          103
  2.02010050   1.55275000 180.00000000  19228.236935475343          104
  2.02814070   1.55275000 180.00000000  19639.488946039874          105
  2.03618090   1.55275000 180.00000000  20048.613059980882          106
  2.04422111   1.55275000 180.00000000  20455.498090942787          107
  2.05226131   1.55275000 180.00000000  20860.039134770363          108
  2.06030151   1.55275000 180.00000000  21262.13756139765           109
  2.06834171   1.55275000 180.00000000  21661.701015469574          110
  2.07638191   1.55275000 180.00000000  22058.64342383758           111
  2.08442211   1.55275000 180.00000000  22452.885007956706          112
  2.09246231   1.55275000 180.00000000  22844.352299102287          113
