1.55275  1.55275  180.0   9.566869078492246e-06     9.566869078492246e-06  0.0
1.2  1.55275  180.0   50244.69284550085     50244.69284550086  -7.275957614183426e-12
1.2080402  1.55275  180.0   47162.015614445474     47162.015990771295  -0.0003763258209801279
1.2160804  1.55275  180.0   44221.78685926714     44221.78757693832  -0.0007176711806096137
1.2241206  1.55275  180.0   41419.00359142091     41419.004617304614  -0.0010258837064611726
1.2321608  1.55275  180.0   38748.81490445768     38748.81620719337  -0.0013027356908423826
1.24020101  1.55275  180.0   36206.517134496964     36206.51560006862  0.0015344283456215635
1.24824121  1.55275  180.0   33787.54948073872     33787.548316087166  0.0011646515558823012
1.25628141  1.55275  180.0   31487.490005638243     31487.48917888399  0.0008267542543762829
1.26432161  1.55275  180.0   29302.05194542074     29302.051426349462  0.0005190712763578631
1.27236181  1.55275  180.0   27227.080271533454     27227.08003152887  0.0002400045850663446
1.28040201  1.55275  180.0   25258.548452510884     25258.54846448975  -1.1978867405559868e-05
1.28844221  1.55275  180.0   23392.555373648593     23392.55561199776  -0.0002383491664659232
1.29648241  1.55275  180.0   21625.322378915174     21625.32281943003  -0.00044051485747331753
1.30452261  1.55275  180.0   19953.190405754813     19953.191025580323  -0.0006198255105118733
1.31256281  1.55275  180.0   18372.617188919732     18372.61796649238  -0.0007775726480758749
1.32060302  1.55275  180.0   16880.174514272996     16880.17362645903  0.0008878139669832308
1.32864322  1.55275  180.0   15472.545507693987     15472.54484162245  0.00066607153712539
1.33668342  1.55275  180.0   14146.521947843927     14146.521481573338  0.0004662705887312768
1.34472362  1.55275  180.0   12899.001594669508     12899.00130746625  0.00028720325826725457
1.35276382  1.55275  180.0   11726.985528180725     11726.985400466407  0.00012771431829605717
1.36080402  1.55275  180.0   10627.575494285868     10627.57550758647  -1.33006033138372e-05
1.36884422  1.55275  180.0   9597.971256340652     9597.97139323713  -0.00013689647857972886
1.37688442  1.55275  180.0   8635.467952610004     8635.468196690661  -0.0002440806565573439
1.38492462  1.55275  180.0   7737.453461087673     7737.453796902213  -0.0003358145404490642
1.39296482  1.55275  180.0   6901.405774101742     6901.406187116751  -0.00041301500914414646
1.40100503  1.55275  180.0   6124.89038588652     6124.889932690752  0.00045319576747715473
1.40904523  1.55275  180.0   5405.557696850675     5405.557364064464  0.00033278621049248613
1.41708543  1.55275  180.0   4741.140438642248     4741.140211463322  0.00022717892625223612
1.42512563  1.55275  180.0   4129.451124330817     4129.450988810201  0.00013552061591326492
1.43316583  1.55275  180.0   3568.3795281141197     3568.379471116582  5.69975377402443e-05
1.44120603  1.55275  180.0   3055.8901989319893     3055.890208098079  -9.166089512291364e-06
1.44924623  1.55275  180.0   2590.0200122526167     2590.0200759622403  -6.370962364599109e-05
1.45728643  1.55275  180.0   2168.875764101075     2168.8758714385694  -0.000107337494227977
1.46532663  1.55275  180.0   1790.6318111420362     1790.631951862749  -0.00014072071280679666
1.47336683  1.55275  180.0   1453.5277603214079     1453.5279248196491  -0.0001644982412472018
1.48140704  1.55275  180.0   1155.866211226352     1155.8660441318907  0.00016709446140339423
1.48944724  1.55275  180.0   896.0105539515926     896.01043924694  0.00011470465256024909
1.49748744  1.55275  180.0   672.3828248688777     672.3827527599512  7.210892647435685e-05
1.50552764  1.55275  180.0   483.4616222977032     483.4615835839028  3.8713800392997655e-05
1.51356784  1.55275  180.0   327.78008367211464     327.7800697183714  1.3953743234651483e-05
1.52160804  1.55275  180.0   203.9239254003021     203.92392811035413  -2.7100520298972697e-06
1.52964824  1.55275  180.0   110.52954622345815     110.5295580143168  -1.1790858650329028e-05
1.53768844  1.55275  180.0   46.28219450424785     46.28220828181118  -1.3777563331984766e-05
1.54572864  1.55275  180.0   9.914199516038362     9.914208651818404  -9.135780041802377e-06
1.55376884  1.55275  180.0   0.2032664653424281     0.20326477422664269  1.691115785407149e-06
1.56180905  1.55275  180.0   15.970834664019982     15.970851362993882  -1.6698973899664793e-05
1.56984925  1.55275  180.0   56.080497976841315     56.08052231066145  -2.4333820135780115e-05
1.57788945  1.55275  180.0   119.4364864051847     119.43651205710424  -2.5651919543179247e-05
1.58592965  1.55275  180.0   204.98220743019712     204.98222849536228  -2.1065165157097e-05
1.59396985  1.55275  180.0   311.69884552910816     311.6988564952012  -1.0966093043407454e-05
1.60201005  1.55275  180.0   438.60401809690774     438.604013825636  4.271271734523907e-06
1.61005025  1.55275  180.0   584.7504858519528     584.750461561343  2.4290609871968627e-05
1.61809045  1.55275  180.0   749.2249156782452     749.2248669257472  4.8752498059911886e-05
1.62613065  1.55275  180.0   931.146693758081     931.1466164243882  7.733369284323999e-05
1.63417085  1.55275  180.0   1129.6667867760104     1129.666677049562  0.00010972644849971402
1.64221106  1.55275  180.0   1343.966648927097     1343.9667793076308  -0.00013038053384661907
1.65025126  1.55275  180.0   1573.2571724388088     1573.2572818339245  -0.00010939511571450566
1.65829146  1.55275  180.0   1816.7776793142627     1816.777763820507  -8.450624432043696e-05
1.66633166  1.55275  180.0   2073.794952024474     2073.795008024157  -5.5999683354457375e-05
1.67437186  1.55275  180.0   2343.6023009160576     2343.602325063725  -2.414766731817508e-05
1.68241206  1.55275  180.0   2625.5186661586836     2625.518655368054  1.079062940334552e-05
1.69045226  1.55275  180.0   2918.887752128932     2918.887703560502  4.856842997469357e-05
